Order_ID,Customer_ID,Order_Date,Year,Month,Day,Day_Of_Week,Quarter,Customer_Age,Customer_Gender,Country,City,Customer_Segment,Product_ID,Product_Category,Product_Subcategory,Brand,Unit_Price,Quantity,Discount_Percent,Discount_Amount,Coupon_Used,Shipping_Cost,Tax_Amount,Order_Amount,Payment_Method,Device_Type,Traffic_Source,Membership_Status,Shipping_Method,Warehouse_Region,Delivery_Days,Order_Status,Returned,Review_Rating,Customer_Lifetime_Value,Profit_Margin_Percent,Profit_Amount,Season,Holiday_Season,High_Value_Order
621817,CUST007329,2023-01-04,2023,1,4,Wednesday,1,38,Male,Australia,Dubai,Loyal,PROD01535,Sports,Sportswear,Apex,72.94,3,0,0.0,No,4.71,10.43,233.96,Credit Card,Mobile,Paid Ads,Gold,Standard,South,6,Returned,Yes,3.0,1185.95,17.31,40.5,Winter,No,No
629926,CUST004634,2023-01-04,2023,1,4,Wednesday,1,46,Female,Canada,New York,Premium,PROD01674,Fashion,Women Clothing,FreshMart,78.28,3,5,11.74,No,21.65,19.34,264.09,Credit Card,Mobile,Organic Search,Standard,Same Day,East,0,Delivered,No,4.3,6229.45,22.88,60.42,Winter,No,No
606454,CUST008511,2023-01-04,2023,1,4,Wednesday,1,24,Male,United States,Berlin,Returning,PROD02259,Fashion,Men Clothing,Nova,38.74,2,10,7.75,Yes,2.91,5.82,78.46,Debit Card,Mobile,Social Media,Gold,Standard,South,3,Delivered,No,3.9,1012.26,25.36,19.9,Winter,No,No
628164,CUST007533,2023-01-04,2023,1,4,Wednesday,1,42,Male,Germany,Berlin,Returning,PROD00794,Toys,Action Figures,ValueMax,48.12,4,40,76.99,Yes,9.25,22.68,147.42,Cash on Delivery,Mobile,Email,Standard,Standard,Central,4,Returned,Yes,4.1,2647.94,4.48,6.6,Winter,No,No
604321,CUST002803,2023-01-04,2023,1,4,Wednesday,1,27,Female,Saudi Arabia,Dubai,New,PROD01914,Groceries,Dairy,QuickCart,16.61,2,5,1.66,No,5.93,3.46,40.95,PayPal,Mobile,Social Media,Standard,Pickup,Central,2,Delivered,No,4.8,197.29,16.68,6.83,Winter,No,No
604327,CUST007683,2023-01-04,2023,1,4,Wednesday,1,51,Female,Australia,Paris,Returning,PROD01335,Groceries,Beverages,Trendify,15.48,2,0,0.0,No,15.19,1.21,47.36,PayPal,Desktop,Paid Ads,Silver,Express,West,2,Delivered,No,3.5,729.81,23.57,11.16,Winter,No,No
601824,CUST000841,2023-01-04,2023,1,4,Wednesday,1,18,Male,Germany,Sydney,Loyal,PROD00223,Home & Kitchen,Appliances,Nova,44.88,2,20,17.95,Yes,5.33,2.8,79.94,Credit Card,Desktop,Social Media,Standard,Standard,West,4,Delivered,No,3.3,1612.47,23.75,18.99,Winter,No,No
629402,CUST002492,2023-01-04,2023,1,4,Wednesday,1,27,Male,United States,Dubai,Loyal,PROD01910,Electronics,Laptop,Trendify,354.81,4,10,141.92,Yes,8.28,164.06,1449.66,Cash on Delivery,Mobile,Social Media,Silver,Standard,East,1,Returned,Yes,2.9,9791.69,21.55,312.4,Winter,No,Yes
602702,CUST008748,2023-01-04,2023,1,4,Wednesday,1,22,Female,UAE,Berlin,Premium,PROD02014,Fashion,Shoes,PrimePlus,78.49,1,5,3.92,Yes,13.33,3.1,91.0,Wallet,Mobile,Paid Ads,Standard,Express,South,1,Delivered,No,4.4,2502.72,36.36,33.09,Winter,No,No
616189,CUST007254,2023-01-04,2023,1,4,Wednesday,1,48,Male,United States,Sydney,Returning,PROD00499,Groceries,Fresh Produce,EcoLife,16.87,4,30,20.24,Yes,4.42,7.28,58.94,Bank Transfer,Desktop,Email,Standard,Standard,North,5,Cancelled,No,4.0,389.9,16.02,9.44,Winter,No,No
618238,CUST002473,2023-01-04,2023,1,4,Wednesday,1,39,Female,Canada,New York,New,PROD00929,Fashion,Men Clothing,EcoLife,108.06,3,30,97.25,Yes,6.41,28.82,262.16,Bank Transfer,Mobile,Paid Ads,Standard,Standard,East,3,Delivered,No,3.4,4228.19,22.73,59.59,Winter,No,No
613625,CUST000537,2023-01-04,2023,1,4,Wednesday,1,44,Male,Saudi Arabia,London,Loyal,PROD01356,Groceries,Fresh Produce,UrbanCo,32.82,4,10,13.13,Yes,14.18,11.1,143.43,Wallet,Mobile,Direct,Standard,Standard,West,7,Shipped,No,2.9,1151.76,33.41,47.92,Winter,No,No
609106,CUST005630,2023-01-04,2023,1,4,Wednesday,1,39,Female,France,London,New,PROD01209,Fashion,Men Clothing,Trendify,70.2,3,20,42.12,Yes,7.12,9.7,185.3,Bank Transfer,Mobile,Social Media,Silver,Standard,South,7,Delivered,No,4.0,1686.35,29.47,54.61,Winter,No,No
619796,CUST005785,2023-01-05,2023,1,5,Thursday,1,30,Female,India,Riyadh,New,PROD02196,Sports,Fitness,QuickCart,118.4,3,5,17.76,No,23.75,24.93,386.12,Debit Card,Desktop,Email,Standard,Same Day,Central,3,Delivered,No,4.5,5760.27,32.31,124.76,Winter,No,No
619767,CUST008624,2023-01-05,2023,1,5,Thursday,1,34,Female,United States,Toronto,New,PROD02201,Sports,Fitness,Nova,138.72,4,20,110.98,Yes,13.69,27.09,484.68,Cash on Delivery,Mobile,Paid Ads,Standard,Standard,Central,6,Delivered,No,3.2,3679.36,26.74,129.6,Winter,No,Yes
621257,CUST001275,2023-01-05,2023,1,5,Thursday,1,39,Male,United States,Sydney,Returning,PROD00966,Electronics,Mobile,Trendify,506.43,3,5,75.96,No,2.02,171.94,1617.29,Bank Transfer,Mobile,Email,Gold,Standard,North,7,Delivered,No,4.3,14139.25,20.03,323.94,Winter,No,Yes
614260,CUST004563,2023-01-05,2023,1,5,Thursday,1,45,Female,United States,Karachi,New,PROD01575,Groceries,Fresh Produce,Zenith,9.24,2,30,5.54,Yes,13.9,1.97,28.81,Wallet,Mobile,Social Media,Standard,Express,South,2,Returned,Yes,2.2,446.71,18.35,5.29,Winter,No,No
627955,CUST006210,2023-01-05,2023,1,5,Thursday,1,27,Female,Germany,London,Returning,PROD01438,Books,Comics,EcoLife,29.64,4,20,23.71,Yes,8.27,6.9,110.02,Cash on Delivery,Mobile,Organic Search,Gold,Standard,Central,3,Delivered,No,3.3,1588.81,15.81,17.39,Winter,No,No
615272,CUST007604,2023-01-05,2023,1,5,Thursday,1,20,Male,Saudi Arabia,Berlin,Returning,PROD01376,Fashion,Shoes,Apex,74.48,3,30,67.03,Yes,12.89,13.96,183.26,Credit Card,Desktop,Organic Search,Platinum,Express,South,4,Delivered,No,3.7,1758.8,13.04,23.9,Winter,No,No
616272,CUST004969,2023-01-05,2023,1,5,Thursday,1,56,Female,United States,Sydney,Returning,PROD00115,Groceries,Beverages,EcoLife,12.55,3,0,0.0,No,7.19,4.0,48.84,Debit Card,Tablet,Email,Standard,Standard,East,6,Delivered,No,4.9,1001.24,22.97,11.22,Winter,No,No
621902,CUST004112,2023-01-05,2023,1,5,Thursday,1,43,Male,United States,Toronto,Returning,PROD01009,Home & Kitchen,Appliances,ValueMax,237.2,2,5,23.72,No,4.88,39.53,495.09,PayPal,Mobile,Social Media,Standard,Standard,North,6,Returned,Yes,2.7,3737.87,24.66,122.09,Winter,No,Yes
627574,CUST005913,2023-01-05,2023,1,5,Thursday,1,39,Female,Pakistan,London,Returning,PROD01862,Home & Kitchen,Furniture,Apex,151.41,2,25,75.7,Yes,7.57,16.13,250.82,Wallet,Mobile,Paid Ads,Standard,Standard,South,3,Delivered,No,3.8,1237.19,11.77,29.52,Winter,No,No
621958,CUST004865,2023-01-05,2023,1,5,Thursday,1,28,Female,United Kingdom,Sydney,Loyal,PROD01365,Fashion,Men Clothing,Zenith,48.35,2,10,9.67,Yes,7.95,9.3,104.28,PayPal,Mobile,Referral,Standard,Standard,South,3,Shipped,No,4.0,1954.77,18.25,19.03,Winter,No,No
626098,CUST005643,2023-01-05,2023,1,5,Thursday,1,48,Female,Pakistan,Paris,Loyal,PROD01286,Groceries,Dairy,ValueMax,16.48,2,35,11.54,Yes,13.43,3.25,38.1,Wallet,Tablet,Direct,Standard,Express,Central,5,Delivered,No,4.5,1329.69,3.0,1.14,Winter,Yes,No
620735,CUST000032,2023-01-05,2023,1,5,Thursday,1,27,Male,Australia,Mumbai,Loyal,PROD01767,Fashion,Men Clothing,Zenith,69.59,2,10,13.92,Yes,9.06,4.96,139.28,Debit Card,Desktop,Paid Ads,Platinum,Express,Central,5,Shipped,No,4.7,1699.25,24.1,33.57,Winter,No,No
600697,CUST006514,2023-01-05,2023,1,5,Thursday,1,33,Female,Saudi Arabia,Toronto,New,PROD02091,Fashion,Men Clothing,Zenith,32.94,3,35,34.59,Yes,14.44,5.82,84.49,Cash on Delivery,Desktop,Email,Standard,Express,East,6,Returned,Yes,2.0,1395.72,24.0,20.28,Winter,No,No
601488,CUST006267,2023-01-05,2023,1,5,Thursday,1,18,Other,UAE,Toronto,Returning,PROD01618,Fashion,Shoes,QuickCart,54.26,2,5,5.43,No,15.12,3.58,121.79,Bank Transfer,Mobile,Email,Silver,Express,East,1,Delivered,No,4.7,466.06,19.95,24.3,Winter,No,No
601838,CUST003579,2023-01-05,2023,1,5,Thursday,1,50,Male,UAE,New York,Loyal,PROD00114,Fashion,Shoes,FreshMart,55.49,1,0,0.0,No,5.1,2.01,62.6,Debit Card,Mobile,Social Media,Silver,Standard,South,5,Shipped,No,4.9,1069.84,26.08,16.33,Winter,No,No
613577,CUST004508,2023-01-05,2023,1,5,Thursday,1,50,Female,United Kingdom,Karachi,Loyal,PROD02479,Fashion,Women Clothing,QuickCart,58.58,5,15,43.94,Yes,24.0,15.07,288.03,Credit Card,Desktop,Direct,Standard,Same Day,North,1,Delivered,No,4.6,2320.89,29.31,84.42,Winter,No,No
629933,CUST000031,2023-01-05,2023,1,5,Thursday,1,22,Female,United Kingdom,Paris,Premium,PROD00269,Home & Kitchen,Cookware,Trendify,126.07,2,40,100.86,Yes,7.14,21.64,180.06,Credit Card,Mobile,Email,Standard,Standard,West,2,Processing,No,4.3,4395.03,23.33,42.01,Winter,No,No
604754,CUST004653,2023-01-05,2023,1,5,Thursday,1,29,Female,India,New York,Returning,PROD00014,Fashion,Shoes,QuickCart,40.91,3,20,24.55,Yes,5.64,8.61,112.43,PayPal,Mobile,Social Media,Standard,Standard,Central,7,Delivered,No,3.2,239.84,31.84,35.8,Winter,No,No
620197,CUST000335,2023-01-05,2023,1,5,Thursday,1,37,Male,India,New York,Loyal,PROD00541,Home & Kitchen,Cookware,QuickCart,109.21,2,0,0.0,No,5.78,18.19,242.39,Cash on Delivery,Desktop,Paid Ads,Silver,Standard,North,5,Delivered,No,4.2,942.98,28.97,70.22,Winter,No,No
620178,CUST002069,2023-01-05,2023,1,5,Thursday,1,18,Female,United Kingdom,New York,New,PROD02463,Toys,Puzzles,FreshMart,36.52,4,25,36.52,Yes,16.56,11.68,137.8,Cash on Delivery,Mobile,Referral,Silver,Express,South,1,Delivered,No,3.4,820.93,22.09,30.44,Winter,No,No
622478,CUST004738,2023-01-05,2023,1,5,Thursday,1,66,Female,Canada,Dubai,New,PROD02405,Fashion,Men Clothing,Apex,118.66,4,10,47.46,Yes,23.28,19.22,469.68,Credit Card,Desktop,Social Media,Standard,Same Day,North,0,Delivered,No,4.6,8778.71,39.73,186.6,Winter,No,Yes
610267,CUST007386,2023-01-05,2023,1,5,Thursday,1,34,Female,Canada,Dubai,Returning,PROD00457,Fashion,Bags,PrimePlus,93.95,4,25,93.95,Yes,16.8,19.78,318.43,Wallet,Mobile,Referral,Standard,Express,East,4,Cancelled,No,4.0,1819.75,24.31,77.41,Winter,No,No
611780,CUST008466,2023-01-05,2023,1,5,Thursday,1,37,Male,UAE,Karachi,Returning,PROD00012,Fashion,Shoes,PrimePlus,95.53,2,35,66.87,Yes,16.37,21.88,162.44,Credit Card,Desktop,Referral,Gold,Same Day,West,0,Shipped,No,5.0,2044.12,28.29,45.95,Winter,No,No
628018,CUST006828,2023-01-05,2023,1,5,Thursday,1,37,Male,Canada,Dubai,Premium,PROD01461,Toys,Educational,Trendify,50.04,2,10,10.01,Yes,10.9,3.03,104.0,PayPal,Mobile,Direct,Standard,Standard,Central,7,Processing,No,4.5,3021.41,27.99,29.11,Winter,No,No
629756,CUST008931,2023-01-05,2023,1,5,Thursday,1,31,Male,India,Riyadh,New,PROD02499,Beauty,Makeup,ValueMax,42.6,5,20,42.6,Yes,17.09,18.13,205.62,Wallet,Desktop,Referral,Standard,Express,South,3,Delivered,No,4.3,1553.96,39.7,81.63,Winter,No,No
628335,CUST004939,2023-01-05,2023,1,5,Thursday,1,46,Male,Canada,Berlin,Returning,PROD00605,Home & Kitchen,Cookware,QuickCart,160.78,3,10,48.23,Yes,3.12,35.03,472.26,Cash on Delivery,Mobile,Referral,Gold,Standard,North,6,Processing,No,4.2,7092.75,18.44,87.08,Winter,No,Yes
628388,CUST000364,2023-01-05,2023,1,5,Thursday,1,19,Male,UAE,Toronto,New,PROD01324,Home & Kitchen,Furniture,Apex,153.92,3,0,0.0,No,16.76,14.9,493.42,PayPal,Desktop,Direct,Silver,Express,West,4,Cancelled,No,3.7,6290.43,24.23,119.56,Winter,Yes,Yes
616435,CUST005652,2023-01-06,2023,1,6,Friday,1,23,Female,France,Riyadh,Returning,PROD02458,Home & Kitchen,Cookware,Trendify,125.98,4,30,151.18,Yes,16.17,57.92,426.83,Debit Card,Mobile,Direct,Standard,Express,Central,4,Shipped,No,3.2,7555.28,11.06,47.21,Winter,Yes,Yes
619127,CUST004103,2023-01-06,2023,1,6,Friday,1,28,Other,India,London,Loyal,PROD02146,Beauty,Makeup,QuickCart,20.28,5,10,10.14,Yes,16.16,3.68,111.1,Cash on Delivery,Mobile,Organic Search,Standard,Express,Central,5,Delivered,No,4.9,3008.47,23.61,26.23,Winter,No,No
603234,CUST005912,2023-01-06,2023,1,6,Friday,1,33,Male,UAE,Sydney,Returning,PROD01815,Sports,Fitness,QuickCart,173.38,3,0,0.0,No,17.45,45.22,582.81,PayPal,Mobile,Direct,Silver,Express,West,0,Shipped,No,5.0,4432.46,35.47,206.72,Winter,No,Yes
622814,CUST005147,2023-01-06,2023,1,6,Friday,1,33,Female,Pakistan,New York,New,PROD01884,Books,Fiction,QuickCart,32.93,2,20,13.17,Yes,3.68,4.04,60.41,Bank Transfer,Mobile,Paid Ads,Standard,Standard,East,5,Shipped,No,3.9,1245.82,29.72,17.95,Winter,No,No
604201,CUST000380,2023-01-06,2023,1,6,Friday,1,20,Female,Australia,Sydney,Returning,PROD00410,Fashion,Bags,Zenith,70.78,4,25,70.78,Yes,17.59,31.21,261.14,PayPal,Desktop,Email,Standard,Express,East,2,Delivered,No,3.7,1909.74,13.35,34.86,Winter,No,No
610249,CUST008719,2023-01-06,2023,1,6,Friday,1,18,Male,India,Berlin,Loyal,PROD00541,Groceries,Snacks,Apex,14.27,5,10,7.14,Yes,11.52,3.78,79.51,Cash on Delivery,Desktop,Organic Search,Standard,Pickup,South,3,Delivered,No,5.0,1061.31,25.07,19.93,Winter,No,No
610503,CUST004245,2023-01-06,2023,1,6,Friday,1,41,Male,Saudi Arabia,London,Loyal,PROD01975,Fashion,Shoes,Nova,40.06,3,10,12.02,Yes,14.77,10.06,132.99,PayPal,Mobile,Organic Search,Silver,Express,West,4,Delivered,No,4.2,1302.01,31.74,42.21,Winter,No,No
610518,CUST004415,2023-01-06,2023,1,6,Friday,1,38,Male,Germany,Karachi,Loyal,PROD00231,Toys,Educational,PrimePlus,42.51,3,15,19.13,Yes,14.18,12.93,135.51,Debit Card,Desktop,Organic Search,Silver,Express,South,5,Returned,Yes,2.2,2408.85,8.82,11.95,Winter,Yes,No
610695,CUST000373,2023-01-06,2023,1,6,Friday,1,35,Male,Germany,New York,New,PROD01973,Electronics,Headphones,QuickCart,791.04,2,5,79.1,No,6.5,154.57,1664.05,Debit Card,Desktop,Referral,Standard,Standard,Central,4,Delivered,No,4.6,20796.61,5.13,85.37,Winter,No,Yes
603466,CUST001879,2023-01-06,2023,1,6,Friday,1,42,Female,France,Mumbai,Returning,PROD00875,Fashion,Men Clothing,Nova,120.38,4,20,96.3,Yes,17.27,39.98,442.47,Credit Card,Mobile,Organic Search,Gold,Express,Central,5,Processing,No,3.6,8585.15,25.92,114.69,Winter,No,Yes
611127,CUST003645,2023-01-06,2023,1,6,Friday,1,37,Male,France,Sydney,Returning,PROD00533,Fashion,Shoes,PrimePlus,66.05,3,25,49.54,Yes,9.25,17.38,175.24,Credit Card,Desktop,Organic Search,Standard,Pickup,North,4,Delivered,No,4.2,1962.47,11.27,19.75,Winter,No,No
604662,CUST003175,2023-01-06,2023,1,6,Friday,1,58,Female,Canada,Toronto,Returning,PROD02237,Home & Kitchen,Furniture,Nova,67.5,1,20,13.5,Yes,3.23,2.84,60.07,Wallet,Mobile,Email,Silver,Standard,Central,7,Delivered,No,5.0,585.94,20.63,12.39,Winter,No,No
611233,CUST007053,2023-01-06,2023,1,6,Friday,1,56,Female,Germany,Toronto,New,PROD01448,Home & Kitchen,Appliances,Zenith,73.0,2,20,29.2,Yes,7.12,13.65,137.57,PayPal,Mobile,Referral,Silver,Standard,West,10,Delivered,No,2.7,969.01,17.88,24.6,Winter,No,No
622241,CUST001436,2023-01-06,2023,1,6,Friday,1,18,Male,Saudi Arabia,Paris,Loyal,PROD00261,Beauty,Fragrance,ValueMax,58.37,2,10,11.67,Yes,6.87,6.82,118.76,Cash on Delivery,Desktop,Referral,Standard,Standard,West,7,Delivered,No,4.1,1320.43,22.44,26.65,Winter,No,No
611245,CUST006848,2023-01-06,2023,1,6,Friday,1,43,Female,Saudi Arabia,Karachi,Returning,PROD00484,Electronics,Laptop,PrimePlus,323.35,4,25,323.35,Yes,10.14,89.46,1069.65,Wallet,Desktop,Direct,Standard,Pickup,Central,9,Shipped,No,3.6,6337.57,25.72,275.11,Winter,No,Yes
614913,CUST003929,2023-01-06,2023,1,6,Friday,1,58,Female,India,Riyadh,Loyal,PROD02154,Beauty,Haircare,PrimePlus,52.15,3,0,0.0,No,4.52,9.25,170.22,PayPal,Mobile,Organic Search,Gold,Pickup,West,8,Delivered,No,2.9,3249.39,21.91,37.3,Winter,No,No
604866,CUST003937,2023-01-06,2023,1,6,Friday,1,45,Female,United Kingdom,Riyadh,Returning,PROD01659,Fashion,Men Clothing,Apex,32.77,2,10,6.55,Yes,20.8,5.85,85.64,Debit Card,Desktop,Organic Search,Standard,Same Day,West,1,Cancelled,No,5.0,766.19,23.85,20.43,Winter,No,No
619901,CUST000737,2023-01-06,2023,1,6,Friday,1,47,Female,Canada,Riyadh,Returning,PROD01681,Home & Kitchen,Decor,EcoLife,81.9,4,10,32.76,Yes,12.64,10.08,317.56,Bank Transfer,Mobile,Direct,Standard,Express,East,4,Delivered,No,3.1,5665.42,17.26,54.81,Winter,No,No
605082,CUST001306,2023-01-06,2023,1,6,Friday,1,34,Male,United Kingdom,Dubai,Premium,PROD01883,Sports,Fitness,Apex,129.2,3,10,38.76,Yes,6.84,30.72,386.4,Cash on Delivery,Desktop,Social Media,Silver,Standard,North,5,Delivered,No,4.9,7577.38,16.66,64.37,Winter,No,No
605393,CUST000351,2023-01-06,2023,1,6,Friday,1,40,Female,Saudi Arabia,Dubai,Loyal,PROD00832,Home & Kitchen,Furniture,QuickCart,167.46,2,5,16.75,No,6.25,27.53,351.95,Credit Card,Mobile,Paid Ads,Standard,Standard,North,7,Cancelled,No,4.9,5654.11,12.27,43.18,Winter,No,No
601933,CUST004915,2023-01-06,2023,1,6,Friday,1,40,Female,France,Dubai,Returning,PROD00748,Beauty,Makeup,QuickCart,57.98,2,5,5.8,Yes,14.25,6.14,130.55,Bank Transfer,Tablet,Paid Ads,Silver,Express,East,3,Delivered,No,4.3,2437.9,29.04,37.91,Winter,No,No
622894,CUST001796,2023-01-06,2023,1,6,Friday,1,42,Female,United Kingdom,Berlin,Returning,PROD01644,Home & Kitchen,Appliances,Nova,238.99,2,15,71.7,Yes,2.17,39.19,447.64,Wallet,Mobile,Organic Search,Gold,Standard,South,6,Delivered,No,4.5,8191.93,14.66,65.62,Winter,No,Yes
601562,CUST008539,2023-01-06,2023,1,6,Friday,1,46,Other,Canada,Paris,Loyal,PROD02219,Electronics,Accessories,UrbanCo,352.32,4,5,70.46,Yes,23.13,58.51,1420.46,Wallet,Desktop,Direct,Silver,Same Day,South,0,Delivered,No,3.5,15115.54,26.21,372.3,Winter,No,Yes
607101,CUST002770,2023-01-06,2023,1,6,Friday,1,18,Male,United States,Dubai,Returning,PROD01684,Fashion,Bags,ValueMax,67.51,2,25,33.76,Yes,5.31,15.52,122.09,Credit Card,Desktop,Email,Gold,Standard,West,6,Processing,No,4.5,239.18,34.05,41.57,Winter,No,No
623732,CUST005690,2023-01-06,2023,1,6,Friday,1,53,Female,United Kingdom,London,Loyal,PROD01280,Home & Kitchen,Decor,UrbanCo,155.59,4,0,0.0,No,16.93,37.54,676.83,Bank Transfer,Mobile,Social Media,Gold,Express,West,7,Delivered,No,4.6,13775.97,9.51,64.37,Winter,No,Yes
615979,CUST006127,2023-01-06,2023,1,6,Friday,1,39,Male,Saudi Arabia,Dubai,Loyal,PROD01537,Electronics,Headphones,FreshMart,320.52,1,5,16.03,No,5.79,19.84,330.12,Wallet,Mobile,Direct,Silver,Standard,North,6,Delivered,No,3.8,3018.86,12.36,40.8,Winter,No,No
618393,CUST003554,2023-01-06,2023,1,6,Friday,1,18,Male,India,Karachi,Returning,PROD01976,Groceries,Dairy,Zenith,8.95,4,10,3.58,Yes,6.55,1.36,40.13,Cash on Delivery,Mobile,Referral,Standard,Pickup,Central,7,Delivered,No,4.4,20.0,4.47,1.79,Winter,No,No
621346,CUST005766,2023-01-07,2023,1,7,Saturday,1,30,Female,United Kingdom,Dubai,Returning,PROD02044,Groceries,Dairy,QuickCart,45.45,1,20,9.09,Yes,5.36,3.82,45.54,Wallet,Desktop,Email,Silver,Standard,East,0,Delivered,No,4.7,470.04,12.65,5.76,Winter,No,No
604451,CUST002929,2023-01-07,2023,1,7,Saturday,1,50,Female,Australia,Paris,Returning,PROD02079,Books,Comics,Nova,10.89,2,0,0.0,No,13.63,2.09,37.5,Credit Card,Mobile,Referral,Standard,Express,South,4,Delivered,No,3.8,205.83,6.83,2.56,Winter,No,No
614356,CUST007685,2023-01-07,2023,1,7,Saturday,1,45,Male,France,Toronto,Returning,PROD00025,Electronics,Accessories,FreshMart,598.23,1,10,59.82,Yes,1.32,64.42,604.15,Cash on Delivery,Desktop,Social Media,Gold,Standard,West,3,Shipped,No,4.5,9722.36,15.26,92.19,Winter,No,Yes
601465,CUST007656,2023-01-07,2023,1,7,Saturday,1,22,Male,India,Toronto,New,PROD01918,Home & Kitchen,Cookware,FreshMart,180.53,3,0,0.0,No,9.1,35.63,586.32,Debit Card,Mobile,Paid Ads,Standard,Standard,Central,8,Returned,Yes,4.3,2465.79,26.57,155.79,Winter,No,Yes
615432,CUST003327,2023-01-07,2023,1,7,Saturday,1,45,Female,Australia,Riyadh,Returning,PROD01482,Groceries,Snacks,Zenith,14.56,1,15,2.18,Yes,7.32,1.09,20.79,Debit Card,Desktop,Social Media,Standard,Pickup,Central,5,Shipped,No,5.0,716.07,17.3,3.6,Winter,No,No
614973,CUST007611,2023-01-07,2023,1,7,Saturday,1,22,Female,Germany,Paris,Returning,PROD00142,Sports,Outdoor,FreshMart,82.74,3,30,74.47,Yes,8.58,21.42,203.75,Debit Card,Tablet,Direct,Standard,Standard,South,0,Delivered,No,4.9,853.81,16.13,32.86,Winter,No,No
601661,CUST004888,2023-01-07,2023,1,7,Saturday,1,18,Male,United States,Toronto,New,PROD01860,Toys,Action Figures,QuickCart,34.98,4,10,13.99,Yes,15.63,12.19,153.75,Cash on Delivery,Desktop,Email,Standard,Express,West,5,Delivered,No,4.0,2609.06,11.95,18.37,Winter,No,No
626268,CUST002127,2023-01-07,2023,1,7,Saturday,1,31,Female,Germany,Karachi,Returning,PROD01309,Fashion,Men Clothing,Zenith,53.18,1,20,10.64,Yes,11.73,4.68,58.95,PayPal,Mobile,Referral,Standard,Express,West,1,Delivered,No,4.0,526.09,20.27,11.95,Winter,No,No
609598,CUST000858,2023-01-07,2023,1,7,Saturday,1,39,Female,UAE,New York,Loyal,PROD02249,Groceries,Dairy,Nova,14.22,4,0,0.0,No,17.47,3.41,77.76,Wallet,Tablet,Social Media,Silver,Express,Central,7,Processing,No,5.0,1568.93,22.76,17.7,Winter,No,No
605453,CUST004097,2023-01-07,2023,1,7,Saturday,1,47,Female,United States,Dubai,New,PROD01325,Groceries,Dairy,Trendify,16.54,3,20,9.92,Yes,10.34,3.29,53.33,Bank Transfer,Mobile,Social Media,Gold,Express,West,3,Delivered,No,4.5,938.14,23.07,12.3,Winter,No,No
627327,CUST006391,2023-01-07,2023,1,7,Saturday,1,51,Female,Germany,Riyadh,Premium,PROD00532,Groceries,Beverages,FreshMart,37.53,3,30,33.78,Yes,5.53,5.51,89.85,Cash on Delivery,Mobile,Email,Standard,Pickup,West,9,Shipped,No,3.8,1404.63,14.37,12.91,Winter,No,No
628955,CUST004318,2023-01-07,2023,1,7,Saturday,1,53,Female,Saudi Arabia,Berlin,Loyal,PROD01647,Fashion,Bags,Apex,109.14,2,25,54.57,Yes,4.58,6.72,175.01,Credit Card,Desktop,Organic Search,Silver,Standard,North,5,Delivered,No,4.2,2597.67,29.94,52.4,Winter,No,No
615643,CUST008375,2023-01-07,2023,1,7,Saturday,1,40,Male,Saudi Arabia,Paris,Returning,PROD00098,Groceries,Beverages,ValueMax,9.43,1,10,0.94,Yes,0.06,0.92,9.47,Credit Card,Desktop,Referral,Platinum,Standard,North,9,Delivered,No,3.9,158.91,19.4,1.84,Winter,Yes,No
612011,CUST006798,2023-01-07,2023,1,7,Saturday,1,40,Female,Germany,Sydney,Returning,PROD00556,Home & Kitchen,Cookware,UrbanCo,144.41,1,5,7.22,No,13.83,5.45,156.47,Credit Card,Desktop,Organic Search,Standard,Express,Central,2,Delivered,No,4.0,2969.39,30.05,47.02,Winter,No,No
604136,CUST000874,2023-01-07,2023,1,7,Saturday,1,44,Male,Australia,Dubai,New,PROD00722,Home & Kitchen,Furniture,UrbanCo,101.49,1,20,20.3,Yes,10.88,6.08,98.15,Debit Card,Mobile,Organic Search,Silver,Express,East,5,Delivered,No,4.3,519.64,18.8,18.45,Winter,No,No
618647,CUST008213,2023-01-07,2023,1,7,Saturday,1,23,Female,UAE,Paris,Returning,PROD00345,Home & Kitchen,Decor,ValueMax,131.75,1,20,26.35,Yes,13.91,15.31,134.62,PayPal,Desktop,Paid Ads,Standard,Express,Central,3,Returned,Yes,3.1,1785.01,32.6,43.89,Winter,No,No
614842,CUST007897,2023-01-07,2023,1,7,Saturday,1,46,Female,United Kingdom,Mumbai,New,PROD00483,Groceries,Dairy,Trendify,32.56,3,0,0.0,No,14.09,9.21,120.98,Cash on Delivery,Desktop,Email,Silver,Express,North,3,Delivered,No,4.6,2592.58,27.54,33.32,Winter,No,No
621976,CUST000629,2023-01-07,2023,1,7,Saturday,1,22,Female,Germany,Toronto,Returning,PROD02148,Groceries,Beverages,QuickCart,15.51,3,0,0.0,No,5.76,4.52,56.81,Debit Card,Mobile,Referral,Silver,Standard,Central,5,Shipped,No,4.4,857.04,18.62,10.58,Winter,No,No
604165,CUST001986,2023-01-07,2023,1,7,Saturday,1,39,Male,France,Sydney,Premium,PROD01001,Groceries,Snacks,QuickCart,25.62,2,25,12.81,Yes,17.26,4.85,60.54,Bank Transfer,Mobile,Organic Search,Standard,Express,Central,4,Delivered,No,5.0,1345.82,20.93,12.67,Winter,No,No
